:START_ID(user),:END_ID(restaurant),review_id,stars,useful,cool
-KBRD0IAZbzARlJ4nZ_oTg,XqOSW0xVG7796_l_5-ai1A,vmfFCKLh6_5-zZmHF52-cg,1,0,0
1oRKm8BAvZtGB9o_azZdRA,EP9K6qXOyHFq_0tp93wh9Q,54Y4xWNQhTj7BjgpJ7oKtA,4,0,0
7ufSjDii5NNopQs-sL-p-A,L7r4uOZT58z1Vv-rGlSZBg,F-IVTGvSkZt6AjDp1hbTig,5,1,1
hb98yAkIZv4kMenoVlG1zA,IiWJAgqRZnccukTwi_YjvQ,bU5KCqHtzoGlp7WDOA-PtA,4,3,0
R9zxYW-i1q-pWfzyjDCGhA,zgSZxYaCI0wcMTR0Dxd7oQ,GXU4RvfMcbhu8ibY_Y5_uA,4,0,0
qSZntYDR_6CDmBmaBypg-A,ht70fX_P9ufTqDxIjtbwpA,VjfHwk7Xzaoa-dZwZ3ynTA,4,2,1
bDZExVxOGhTH72crOwMbCQ,gk3hzKydevLKZ2FVmJdt-A,M1AnzCkGk0wPeLqs3RG1rQ,3,1,0
qLNxmYYm7m_Wj0OqCL2h4Q,luUGLqA3Gxv5raCJOAzblw,GCI0svV_jKNCYavr9jHBaQ,5,1,0
bKmseB6cvgV3Tw20dQ1flA,aqLHq0LCuqgVVjcsjeyTbA,F4jeJhj-5RquBAf471Jf8Q,4,0,0
b0Ui7Mzll9MCfPOGDm6aUg,t13D7cAJSWtJj19uatqoXA,cG06FtYOHZ1cTv9NdkUuDg,2,0,0
5Cs5l1u5bOZ-ljPPN_7eqw,L7r4uOZT58z1Vv-rGlSZBg,LVJ2gCFUSqgLCfGvF_aWYQ,5,0,0
P3tR4E9Cj9IgHip3uCITzg,L7r4uOZT58z1Vv-rGlSZBg,pa_PhxoPXhJDO4wd-XaQng,5,5,1
R98yBPUKbJEDkbFJTwzbqw,Da1Cc7gaouF_2avorSj-PA,DGdX4ZSWTiPZ0tuP9ogaNg,4,0,0
nJZh8_2TXdpwSNmi5QuNvQ,Iud8PGRJx53S4zpBVC2pSQ,CwfnoeTw4UQIYU00fB70OA,4,1,0
m_ft8k31xLQ0zB03ymJimA,Fs08fD1W5krz7vkc-qmpAA,atscJV5BxG9hLamct84Jmw,5,2,0
gTZgd57GW2cGIyaaLjkDfw,L7r4uOZT58z1Vv-rGlSZBg,Izn_pS0AdaZuL38OXTO3jQ,1,1,0
Ryx_dSHlhtIz9vOLBwKhog,EP9K6qXOyHFq_0tp93wh9Q,80jpfmmUwNvvh74SqTbLTg,5,0,0
UY3pxhWvdEGI33rnTpucaw,LGYzaCmNj3_FiG-r8U1-mw,a85F3vhE5B4jR_tKxeZr8w,4,0,0
5AS-IDMl9i8Wz6Hnj4Iqdw,Da1Cc7gaouF_2avorSj-PA,L_k4GFIsb5OXxZ8zyW-4Ww,4,0,0
XUJ9JQr5yJcKX0jJOrimlw,Lmb-iJGzBu_1W-dEvB3TBQ,upAImDU4C3zIy-s7vMb2Eg,5,0,0
jT4VJZ9mNvpAvUzRwtaMpQ,luUGLqA3Gxv5raCJOAzblw,7hclSTt_PDNt8x2lf5SWLg,2,1,0
hk6B1ZdzI62jMGo6e2IuuA,LGYzaCmNj3_FiG-r8U1-mw,LzazzsFJWkL16OqLmCcJ-w,3,2,0
LdpHg7wzNX8cGA--v8RxEA,srk9xvVrkXrEKUP-7oXAfQ,VqrRzhWYIFRpAdWSYcjPfw,4,0,1
NulTypMC0_OkFjoLqufzJw,YCLI8aFvdM3uUE-MgrPJZQ,7n9XlyYjU-VICPoxtllsdQ,3,0,0
cJPNR1BWFNkheBLm8vxDyQ,L7r4uOZT58z1Vv-rGlSZBg,HkQAujfrsOLKXm1-A51yBw,5,0,0
U0Eex-JVKx2VNLY5_d2S-Q,B61ZWIX1AEl76A2WEdDZMw,ybLrC5WvWkYExMsr8xUZXw,3,1,1
Yy8JcvtMoNajJJW7k-y4MA,Iud8PGRJx53S4zpBVC2pSQ,VdSlt86m5-yHkUA1GxFFuw,4,1,0
rraHHU9EkXaStzmJpSgLow,luUGLqA3Gxv5raCJOAzblw,aveeJjIOs_RUAFnWBWAstg,4,0,0
E9wcqmUfy18NfenKKJKVrg,-VbtijUhH4xVP7cZbEo6-Q,kvSGQFU92EokYJ8fRst3Dw,1,0,0
GzQptMK8eIbn34p9O_F7sA,Da1Cc7gaouF_2avorSj-PA,hY_hmgHnM2qTrDENkXNTLg,2,0,0
pF7ZCQEi7wk-PfhtW9Br2w,luUGLqA3Gxv5raCJOAzblw,b7fLWB91B0vXyCZCs9PhbQ,5,0,0
sgVzEXOJDlemuMEFgjRvQg,XmlF_2NbH65tDiSd2u2M5A,09YSXBB0JifWz512HRaLvQ,3,1,0
41W_1yXMUbd_x44BpBbSrA,EP9K6qXOyHFq_0tp93wh9Q,o4IMKZmn5v0Kz_iqTyccGA,3,1,0
il9ksKjwoXt3oMCz28RMRg,YCLI8aFvdM3uUE-MgrPJZQ,mOo51CDMC8NRg1lj3PAXyQ,5,0,0
36eryX3DYeqAgzIuYVmjjQ,t33PAjYsxtFw--8NpLKfNg,vmVOxMchoZfEK3FwiWy3qA,3,0,0
8ybqiIIq9AWe4AmrQEq8qA,luUGLqA3Gxv5raCJOAzblw,BZD9ljkRdeS7tEIw7Kf7eQ,5,2,0
mY8nQLAYTHaa3RcvrwLrOQ,Nr2_KH54XKYxVV99zLkm_w,WHr0ktJP9aFxDm6GPEK4fw,5,0,0
0_KOFPSALbb1oZGHIM--CQ,IiWJAgqRZnccukTwi_YjvQ,tdI40HGSHgmvwN3bTXMhWg,2,0,0
Gh-w1_g4P5yae_1b5jeGHw,luUGLqA3Gxv5raCJOAzblw,e9Twv22xHR718caaW8K-Bg,4,0,0
sCCJsk38T49wUA12dQzyiA,Lmb-iJGzBu_1W-dEvB3TBQ,hbLNuAa-5usP9IFWctdD-Q,5,0,0
0efhiL1BfEuRKyQT8VXuLQ,XqOSW0xVG7796_l_5-ai1A,Wh9JpNbyKJcjJiA74VrDVg,4,0,0
iISd4n_DBHfy7p-0tEGpxQ,Me4mO0eMVp5ZY3Smznr7tQ,E_HsCUFu2UvNbdgIiK5CHg,1,0,0
uEPYqjv9wOBJ9B9eEDyocw,Da1Cc7gaouF_2avorSj-PA,EckXf6VQCigyNQaiNRGt0w,3,0,0
YGg988eY3JpeDcTfVmmn6w,XmlF_2NbH65tDiSd2u2M5A,MCC7HCH0zANbXaYadbUGVw,5,1,1
29HTKyS0Hq-yZRIuQPFvMQ,Lmb-iJGzBu_1W-dEvB3TBQ,HaoujLl9m2EDB7Mlk3bQQQ,1,0,0
_suYN8ZUODSvGialr_BoeQ,_-OXe_vQnPRZp7-JBqXmbA,H1SHlMZS4w8JqMeLnMZ6dg,5,0,0
VGiB-PwB0Jw_K7rK8CXAVQ,B61ZWIX1AEl76A2WEdDZMw,-8tZeWJp0Q9CiJFEQWPWHg,5,0,0
e1RsxfvRUtT84gKbc26rTA,ht70fX_P9ufTqDxIjtbwpA,puHCRafcrj_B3GXvD8UTBQ,3,4,0
Q9qFpz5SEV7cF_77w7LrWg,Lmb-iJGzBu_1W-dEvB3TBQ,uSJxuO-bLkVvtpVazN2OMQ,5,0,0
wC2M5a9_7QmpoPWyzrTpRA,Fs08fD1W5krz7vkc-qmpAA,CjeOKOgxfwsPKj7gXDtaRw,5,1,0
0Bp2fTDmIVK-FoXBntlJOw,XmlF_2NbH65tDiSd2u2M5A,RWyNe6dXdVf3qmPBuSr6qA,5,1,1
ehZ78NiepGaiLGd7f-rbvg,b2eIruLWQpwgeoSWExmTVA,LmeSjquBlLGHrCIeap3ErA,5,0,1
66MSEZEDXmtzOEDyNk2CDQ,L7r4uOZT58z1Vv-rGlSZBg,f5a3XHf-9N2Z3yC9TsxJyQ,5,0,0
qfxoQz50vSvuJBSExCuR9Q,mNKL1JPiN2zBrUmIgTM56A,iKkQoLHi6-0xie-c0F_iEA,3,0,0
lm56NZaqG90rCIq7mdZYgA,L7r4uOZT58z1Vv-rGlSZBg,Z6LT5V5Nvh2_YrkN_QjlQQ,4,1,0
uISxeOXN5G9zNESGkurCMA,ssCzAwPICd79FWhkqdpgBg,RMXMgihliToWQg2A-yunIQ,5,0,0
bRVx-xkMRru9nRM4h70O5w,XmlF_2NbH65tDiSd2u2M5A,H-WtfcQQPC8sOGzLtCIw1w,5,0,0
3qV6UZZUOF8Fcr8gI-WT8Q,ht70fX_P9ufTqDxIjtbwpA,qm-D87mVEWekTEdaLCCM_w,5,0,0
ekXSkqGfgCL6GXQd8y9UJQ,e4GIbSFHess2qAopZNzxMQ,T1tIKxL4Tq9PS01ntFZOfQ,5,6,1
_lJzSsSF1EKY0bhWm76OPQ,gk3hzKydevLKZ2FVmJdt-A,PmVgDSRPf-r1RfzO2_DfFA,4,2,0
pXf8faQoleAw_UehF261Tg,t13D7cAJSWtJj19uatqoXA,tTowOiAEpEsw5osq0u555w,4,1,0
KBlaMFmImjcbO--CzX_OLg,Iud8PGRJx53S4zpBVC2pSQ,0tu4kcbst6ueYlmYUfGLwQ,5,1,0
Z9n12BRNSEeJBhJ9Z8KgnQ,gk3hzKydevLKZ2FVmJdt-A,7USjoCrFC8Pt-ug53YV25g,1,2,0
FqyASZ4c49qlIqu3_4PkSg,LGYzaCmNj3_FiG-r8U1-mw,61gUGJjE0P3JBx6xR4tOiw,5,1,1
uxJ35Aay7MYO65RDk4S4JA,EP9K6qXOyHFq_0tp93wh9Q,IC4CpV80dF-Gbh6FHBl9jw,2,2,0
PN18VV9-GLY3rschJvRQBQ,L7r4uOZT58z1Vv-rGlSZBg,EU-RpMSVwyVE_kLgiUQFAQ,3,0,0
39U-Hqi5xlj8BZumJqQrSw,L7r4uOZT58z1Vv-rGlSZBg,4edrYLunO4SqpCnT3VmEpw,1,0,0
oSsciSdLB46cFUPJgqhpQw,B0SPP0RsKkJxf6zK6mG9kw,DFkmmJbm2dAIMNnPqQ1VfA,5,0,0
sZaRJwINk4-V8o06kFeo2A,wP9W_KYu7qASDfkVZDP87Q,s59OvOhO2aXVB_7BEkKPSQ,5,2,1
m1TPD7NBUBpYxPFVniucTQ,Lmb-iJGzBu_1W-dEvB3TBQ,vcRFjuLmSPVNLufHw1tgoQ,4,0,0
-MBAF5igUES4VgwtVswbWA,mNKL1JPiN2zBrUmIgTM56A,gqP0m37CiHZ6ETio05eOdg,5,0,0
gF9BKX9fuTPQL-EFvSok2Q,srk9xvVrkXrEKUP-7oXAfQ,B_ZNaCeIhQrEGWri9sI7FA,4,0,0
ur6lN3PHRI6SBKfBWuduAA,srk9xvVrkXrEKUP-7oXAfQ,0cqs0DFHH8NDs6fRvFZjiA,3,0,0
wZKrJhdfKBss8VlbO2kDlw,L7r4uOZT58z1Vv-rGlSZBg,jngaTJlLlq2Az6Nh0W9_Aw,5,0,0
7vmobu3_6jDDSDWOfUX7iw,L7r4uOZT58z1Vv-rGlSZBg,4iWy78PCHQMW8n0Tn7DLcQ,3,0,0
Bq-BIdYrWloJXq6v6v_iiA,EP9K6qXOyHFq_0tp93wh9Q,hmCX4cTSpDpPK7cbYYHczA,3,2,0
lgB93Q5dePzMBWXu_GVHEA,EP9K6qXOyHFq_0tp93wh9Q,I5minqNkuxFFDeoB3dlWYA,5,2,0
Fa1T2-Kk9U1LKundRGXeIA,-VbtijUhH4xVP7cZbEo6-Q,644_F5nL6_mJqKQ9ZmQPFA,2,0,0
pwZdsE1o37CrVYCO_-ExoA,XmlF_2NbH65tDiSd2u2M5A,sXnE-xOHX8Ooe2FxLmUBkA,5,1,1
eurVNnwMp1caVE-ruNXYfg,VfkltVSN0Yhyu0Cgwhml4w,ZXNDUpNjgjlQ1nqoEjolaA,5,1,1
cY8CYB4I3bVP5-yG15Njpg,6pWjGY72eQJ99Khs2adWZg,hHDET1VNLl5lV9seRmasdQ,4,1,0
OVBChD8nSQjcjivUSVP0lg,_6BDxk8486ZYiRwpPmQewg,fS4DBZy-vlqnrASZi_Uj7Q,5,1,0
vXY2rLITBTdCCIITXMFubg,vkffDkvbUwkgEXoBbCAXng,yzLqm_viAXrKmk6nIRjFAQ,3,0,0
PjvfSuaBHuLUSkpPXHPg2g,luUGLqA3Gxv5raCJOAzblw,4WKqD3LXG3noNe7Q9iOLKw,5,1,0
O3jjXK_c7gkgDRNSYLUkqA,EP9K6qXOyHFq_0tp93wh9Q,oo2N0v-w0mRbnuW-LQXBiw,1,0,0
kmLVnDoja8B15BcMX6h4bQ,vkffDkvbUwkgEXoBbCAXng,b9_JuW2_tNQcvL_29Mq9Ww,5,0,0
yJQfXipksjMVJ9FUbP0ezQ,LGYzaCmNj3_FiG-r8U1-mw,IxJRxZadL5ih-QujcFoLAw,1,0,0
23cAIif-aV3aEqjB8Ter4w,mNKL1JPiN2zBrUmIgTM56A,Cl3HFYdf_UOYr0s-vdAj7g,5,0,0
Z4CBP-ktZ9frZg2c8tDgfA,XqOSW0xVG7796_l_5-ai1A,JZZ2JkdXdMaU9fJOxNazwg,4,0,0
21wAOo9Zkx-iTBW3RoWuyw,L7r4uOZT58z1Vv-rGlSZBg,xb8J86qOd1wB_E9UT5RTcw,4,0,0
CdFEqg4zniBhZbpwXKEEVQ,1mDmIanzPk0zEEytGdtaHg,46TYeUtv37AvqyBbf3QthQ,4,0,0
NGGd_11d2RXR8wTurenLgg,ga8LWom8Xzu0ZKaohW7Jtg,nzEIFk9S67PlBpaeAru16w,3,4,1
qqIz6rtYmeBLoWoipykoWA,XmlF_2NbH65tDiSd2u2M5A,oO_1UjCrryq5nXOGjExqJg,5,1,0
Wax5A-Vy1qEq8gxlmkXJOA,Da1Cc7gaouF_2avorSj-PA,flvesur99hCIiaKFRWxIBw,2,0,0
EF6cPce_wRK8pLczMJwJcA,XmlF_2NbH65tDiSd2u2M5A,hegaTaRgPZ3wLcJ6dTvLrg,5,0,0
eowXKYXC6o6k-gwyxp1zfA,LGYzaCmNj3_FiG-r8U1-mw,XIHGgYLX08QeSAXgq2B0Iw,2,0,0
PL51iGNJhHJ93_bpc47yeQ,LGYzaCmNj3_FiG-r8U1-mw,mDCFxaGUqOVXX_s9Fe7LqA,5,1,0
GyCedgxk6ZLFKYH9gG9Lkg,luUGLqA3Gxv5raCJOAzblw,dPEFwX9iQWk3kkcLldC_JA,1,0,0
49mA3fO2VQOFtwpCij8Rgw,EP9K6qXOyHFq_0tp93wh9Q,zBDZiTyUuHdgoQY-GMP4eg,3,0,0
ytPtmr2GpI82NNw5GZ7bcg,L7r4uOZT58z1Vv-rGlSZBg,88AGMPsjODxmGHhgV6yj7w,4,0,0
0xfeybjG9iMbXn14vsWeyA,srk9xvVrkXrEKUP-7oXAfQ,mzVuAcP880CjSUHgXenoQw,4,0,0
k7VE8P2Smw4yWWK2vqsPOA,EP9K6qXOyHFq_0tp93wh9Q,GunMr98th_mWdvgUEyaL8g,5,0,0
U4Xluc-31Li6DL2Ldh615A,L7r4uOZT58z1Vv-rGlSZBg,x0EzaAwo_qd4KS7UFe3wMg,4,0,0
IZDjh1y4m6d6wnG0gHZnQg,wz_wBcvlHhLi6DGKi_MPOw,H8pK8Uvw3XmO4rf_Q06VWw,5,0,1
j-OkiSStSI5b5VWqKwKM-A,e4GIbSFHess2qAopZNzxMQ,lW62Cww45DJi7MUjGbbWYg,5,1,0
a8-jYutI005YEdK6WRGbAg,mNKL1JPiN2zBrUmIgTM56A,ZoeIESC5FySACD9yGwSjMg,5,8,2
G63kmJqLxvoI_r8vIAljaw,-VbtijUhH4xVP7cZbEo6-Q,GHvlPsuymoZhf0mqOqoNtg,2,2,0
amdTDdz6-fEj389bIAf4Tw,Iud8PGRJx53S4zpBVC2pSQ,I6q1QnNeqTop2Oi_i6IKBg,5,1,0
jPUYIBHMzRnj-V9mTVbMcw,mNKL1JPiN2zBrUmIgTM56A,6F7o1iSpYPutn8GyqcfuAQ,1,0,0
P9hbcVoZIPKF4gV8KH427A,Iud8PGRJx53S4zpBVC2pSQ,OPzm0GRaJSnEHBYhnOPp6w,5,3,1
GIcm0-ljTERQpoP8Ppy9Ig,XmlF_2NbH65tDiSd2u2M5A,nhHDi0jCTJ0EZLvu3xPepw,4,1,0
I8V2rSUIA2cM-MErez7Jqg,h3mMPUeFLnd6JjlztFBRXg,RQG1MJIXcS8eIVxD40YbOA,5,1,0
B6QwCJ8v6-JgLcq7GzHSkA,b2eIruLWQpwgeoSWExmTVA,_IZbJfliDVWTZAaSdWIU6Q,5,2,2
aEsJe_Tj5G18w2qetIUDOA,ssCzAwPICd79FWhkqdpgBg,BXftextHNSv2busMDy2bSA,3,3,0
710ehVibR_6YX-sC5I6dLg,4sZVseAd2XZrSReEmBlMFQ,-PR2J_Mm6Mj9p7EEJmW_Og,4,1,1
7AJ-fDHmiF5IznAipu5aug,LGYzaCmNj3_FiG-r8U1-mw,HkiVBtDDs29hwMH-Jre5kg,5,0,0
hefsTMvc-iSBsY_Nfa8WCg,mNKL1JPiN2zBrUmIgTM56A,HFwCZOFaVGer926Oa_TfeQ,4,1,0
hzlnxGJscNKEUYrx2xaHoA,L7r4uOZT58z1Vv-rGlSZBg,IOZOHCcn1ZHr86plzeqPVw,3,0,0
y1QWzkEDRdESunP15LaURg,3RvolkfkPzFkAHKWEG0Wnw,J1jg-sm91PhOMY9vwWQBFg,4,1,0
Q3NdOGIfqyhCz7ANNWo27Q,ga8LWom8Xzu0ZKaohW7Jtg,5XhzW6Sqz8K4sNad4I2QEg,1,0,0
e9lql_OkhiUX5F5NwyQ_oA,EP9K6qXOyHFq_0tp93wh9Q,RgpXoEuhge7qF8PX4lvMGg,5,2,1
mJZ1HPJntcC-NksNZFko6Q,EP9K6qXOyHFq_0tp93wh9Q,3iieBSrkmTfoLh-aFqk7yQ,4,0,0
_ggaJ1PtmFcuLWnfzgdRmw,luUGLqA3Gxv5raCJOAzblw,uViWbWMa8ddQk2Fhpx0nmQ,5,0,0
il_EsivtF6lWK0E5gj8qnA,-VbtijUhH4xVP7cZbEo6-Q,PLdsNjkNKRB1BczJjj5i3Q,5,0,0
cOl5Zx-q-ZHNq6EX-DaMaQ,EP9K6qXOyHFq_0tp93wh9Q,V_dcbiL-8r3IyQRdyEHdwA,4,3,0
Y83v2StiB207GvqwwyUEaQ,srk9xvVrkXrEKUP-7oXAfQ,hWRaUXcFO_chp-AWkViiTg,1,0,0
5Cs5l1u5bOZ-ljPPN_7eqw,L7r4uOZT58z1Vv-rGlSZBg,HmWLo_BKWmdPOifV_CWauQ,5,0,0
Iuu5-Q7qbKI-lsvMCBTJiw,luUGLqA3Gxv5raCJOAzblw,_h4aGK6JgcUBYF4cMASSiA,1,5,1
zbdkgJhrxmjvlV9ntz1RLg,L7r4uOZT58z1Vv-rGlSZBg,R5rQvCtTdV9O6-332QDoxQ,4,0,0
vl2tFJ82WRDQxnyXxzkrDw,luUGLqA3Gxv5raCJOAzblw,zi_xs-iyXLI07ioVEkgyXA,5,0,0
lb_LxGa-RqG9Xzx6MSRipg,gk3hzKydevLKZ2FVmJdt-A,ZodJFKiFgbuUIj0H4Ery6A,1,3,0
-RGgPpj05cxxcVVq28rIXg,XmlF_2NbH65tDiSd2u2M5A,DX8nQRHBN616en7wZ5iy_Q,4,2,3
XLs_PhrJ7Qwn_RfgMM7Djw,luUGLqA3Gxv5raCJOAzblw,SxR9IPRXW0EAHNSHAi2ueA,4,0,0
_sZ6KsJyDRvaTBRZY9Welg,EP9K6qXOyHFq_0tp93wh9Q,KHVWbQSquEU4CTjmTPdFLw,3,1,0
T_SYAB0JwtiTIhC7JGAF1g,vkffDkvbUwkgEXoBbCAXng,oMVbcypdxRpQ0LvM-G5VqA,5,0,0
RNzqCFcPkIXPf47jq_8s7g,Da1Cc7gaouF_2avorSj-PA,4Z9PqJRuJvZX2e93qFY0eg,4,1,0
dzf_EgFxOY9qLHlfZ0GmIg,gk3hzKydevLKZ2FVmJdt-A,Lz6s7omPv1oMygVFLzKnkg,5,3,2
Ij_-MMrUW98ZsZlz9DpIcA,XmlF_2NbH65tDiSd2u2M5A,1FL5YsWrFJCw7g3JVVLkUA,5,0,0
A5ib6PF6gn_aZxVuvqsHqA,b2eIruLWQpwgeoSWExmTVA,LaUNe1seH325Fi6xgAXzcw,5,0,0
jofRlWezV7QJpCjBGRXnEg,V291Oax3fUUxUzXnOpOqCQ,y4AXb3TlkiMnPKU5kjtfnw,5,0,0
8vNw3xsdBSydYA0uS9hpLA,XmlF_2NbH65tDiSd2u2M5A,YZ8A2KYauxz-PymKjpllkQ,4,0,0
eX1fp6gSEKwCZIb5krpILw,L7r4uOZT58z1Vv-rGlSZBg,qZPub_NqzgIdw6L1mFyO5Q,5,3,1
N0LGL3UamuLEK04sw_nEPA,L7r4uOZT58z1Vv-rGlSZBg,v6bQAVl9F8H3rE_QC4uQ7Q,5,0,0
bnEioqv9m6p-pJGOG4_ujA,t33PAjYsxtFw--8NpLKfNg,C1gX-zLUUYJquJkS1m9AdQ,4,1,0
n9wSVpSlYMIgeCWUsH2ZJw,luUGLqA3Gxv5raCJOAzblw,P3Vlp3Grukn-tpDOmWVewg,4,0,0
wGihwyHDN41uCHjJydVkIg,vfaKBk38ajlSYnXBc9dmEQ,ppN0IyiPrg8vA6cHbrN5gA,2,4,0
0xkCsTqSnY_JJqyK_qAWjw,gk3hzKydevLKZ2FVmJdt-A,d6eHBOY0xuFDuc0g2S952g,1,8,0
H-a7FoGLX6L9fvzS8FfwrQ,ht70fX_P9ufTqDxIjtbwpA,JPS4FDYJBP0oSH9rOOH1jQ,5,1,0
HXVdG0Dy2l_FcvT7Ck8DPw,XmlF_2NbH65tDiSd2u2M5A,Wg7HqILPKvmCcWrqc0qdMg,5,1,1
jpbFG19e8zB2rNHleEPjxQ,luUGLqA3Gxv5raCJOAzblw,A-5N7jXndbxoegTbhl9A4A,5,0,0
uaR3jp-R-wlnkAnGZIgy_Q,vkffDkvbUwkgEXoBbCAXng,6G2c3SJOAEQkQjKbwrNhBQ,4,0,0
ijOuGsndcDsebm0T0xeziw,LGYzaCmNj3_FiG-r8U1-mw,aMkWnvEJMYnE3P3ueNX1UA,3,0,0
WKjAuVKf-xK3tsXk-vt7vg,6pWjGY72eQJ99Khs2adWZg,fPfQE6gMN3tIzAiSW_niVg,5,0,0
sKL6v1L6tNbdb4AYWYG8fA,luUGLqA3Gxv5raCJOAzblw,cALMLS6u-gdXR2p4T68r8w,5,1,1
x-_s67WN1mxwrzm8Q1b8yA,wz_wBcvlHhLi6DGKi_MPOw,iNd62eyzMidfq8lQQnlEPw,1,1,0
sbRK2G1KS1IkGwoZOKTpjA,Iud8PGRJx53S4zpBVC2pSQ,hjM5AAFKXfYtH0hJk8yJFA,4,0,0
l9WosR22NOB65foo4xIhvw,-VbtijUhH4xVP7cZbEo6-Q,qQ_tQ9i4Jc3wqcpvW58dpg,5,0,0
OPB4lvSPHsoOqZsIbNc28g,-VbtijUhH4xVP7cZbEo6-Q,DAGA6pYwLuWJ8M7XMWuFrw,4,1,0
vVQ5l9IilsaeC7m-qkeHhA,e4Ykq4wvcUmBQmJTMd3Vzw,YCAzmeSNlISI2HTg3r1E4Q,1,0,0
ZQ4bPTjw4z-0TTTv9IGMfQ,V291Oax3fUUxUzXnOpOqCQ,2Sf2HCukkSy8RnSO6L9Mkw,2,0,0
sEytdm1Y-x3ObRKjJtkNng,4sZVseAd2XZrSReEmBlMFQ,dLYpUIU0kmaZHKOvXPckgg,1,4,0
Uj-bbu_aFZCvU0zMZVsqLw,luUGLqA3Gxv5raCJOAzblw,e1O0iAIrbkcgbNTAJbDlMg,2,0,0
JLeuybJPnUVuXxLIGbnTVw,luUGLqA3Gxv5raCJOAzblw,OmApLvnd5ihi_sgFxXoJjw,4,2,2
CpZRScknOtLGpsvv5HxkWA,XxptQeCkYTcDy4gQRAg9UQ,1i_8DDAEJpA2m_tW7KeDBw,5,1,0
PXmxnGPi0dhdZnTXQo2xQg,luUGLqA3Gxv5raCJOAzblw,IavNnpD1ch3xEPobgaYrCQ,5,0,0
b-lO31FQx2_RKXO6iiUJ4A,ht70fX_P9ufTqDxIjtbwpA,amwA04jKBQtMve321fIX6A,4,0,0
nwB9EnCqiNNUDrbBRO9K8g,rt-b9ewIBHvlYlNuoCx2cA,tYRGHZ2WrXgtM3-ia5u1Vg,5,1,0
wgGmQe4E2s_EYQuU1poMZA,LGYzaCmNj3_FiG-r8U1-mw,sRrXMxOJpaw_A4bI-127lA,5,0,0
NAIuiSDJYaoSeIDO-G_3nw,zgSZxYaCI0wcMTR0Dxd7oQ,YaSDeT8fBTwv55j5i8DCeA,4,1,0
6htv95HNSKIJc9wtFO0eiw,Iud8PGRJx53S4zpBVC2pSQ,eu7_0medk4ZHPEnJP1FblA,4,2,0
Hg7grqkXD9bvvx-D-eLOCw,gk3hzKydevLKZ2FVmJdt-A,A9efhClCRwcsWEGetCy4bQ,2,1,0
XmL8Ii66umiMeHAbf9Mu_g,kehm5RaeTwFNT43jfm7BSQ,m_P0kETk1dRx6SVfrYmujg,2,0,0
HCInDNRDLunicktOplDLaw,1mDmIanzPk0zEEytGdtaHg,83x-JD5gF3lhsrRSugzA8g,4,1,0
YCHIZblz8h3QW_euNsUBtw,mNKL1JPiN2zBrUmIgTM56A,0jy3cvOXzVaOk9pCrOjHWA,5,3,1
Yh6HvrkPviKj752AXacvgw,Lmb-iJGzBu_1W-dEvB3TBQ,1T2qggAW2knX54fEsfn1ig,5,0,0
C6R-tO_1saKCSXRXpj4lIw,LGYzaCmNj3_FiG-r8U1-mw,VXrMNBn7tgU2ugLGjLIDuw,4,0,0
ViMYKlT0NowdDHczU5v9EA,L7r4uOZT58z1Vv-rGlSZBg,qSvmQVTbhevAze97derfGg,5,0,0
7NyerV7a3CsvYC20iSfLHg,LGYzaCmNj3_FiG-r8U1-mw,FjI7_7_NRIegNH9hRI3EhA,4,0,0
q4PUEGJv51imxu-wKV3LPg,Lmb-iJGzBu_1W-dEvB3TBQ,ASUozmajc3DVeCsRYXfwaQ,2,0,0
xE9ISXYakfWG8hDyBVDeHA,_-OXe_vQnPRZp7-JBqXmbA,clNWsNZ-N0zSBZRH4SMumg,3,1,0
kFIKXGplGF5kLwDc93Ezuw,s4sR4VUo5bzMcpXuiAj-EA,bZlCbn0X0R3hQvqUolcOiQ,3,0,0
B5NhgrH0rFTCsP1DWs5yPA,rt-b9ewIBHvlYlNuoCx2cA,hccg2Ff6E2G7DIPBoE7phQ,4,2,1
r7QoDfUrjG1s58wusWoG6g,EP9K6qXOyHFq_0tp93wh9Q,P9Hug2iAkaYUZh2g5gvHwQ,4,1,0
MIxQkyyvKg1ZgLvdihSigQ,EP9K6qXOyHFq_0tp93wh9Q,_D8s4VEjYAPDJizrel_BRw,3,0,0
vE1GslD2FmYzZ-AZJpWOaQ,luUGLqA3Gxv5raCJOAzblw,51l9KFL9ShPjD4QlwCbr3Q,5,0,0
gF9BKX9fuTPQL-EFvSok2Q,srk9xvVrkXrEKUP-7oXAfQ,F5NUB-SZTsGmyAzRJtMg3w,3,0,0
UGVyjm75qfwp6BCah1rcOg,L7r4uOZT58z1Vv-rGlSZBg,kFfo6LxT00esQRbh0quYkQ,5,1,0
FnkRZZ0eX6MdqruwuLcERg,L7r4uOZT58z1Vv-rGlSZBg,5Tufn4yG-gYxAago0vmzuA,5,1,0
b4G7r5P-OejJpYoiiQWidA,luUGLqA3Gxv5raCJOAzblw,vzGLcsalUxF9v2h-Rbri5w,4,0,0
p98ACI_SYasM7oZzp87TsA,XmlF_2NbH65tDiSd2u2M5A,hLVLrXFwZBpqx1Eg3g7dQg,5,1,1
B9iPTih0dmpZn6fRyZnLLg,Nr2_KH54XKYxVV99zLkm_w,rOApKciTfLhLCOrVeZ-wXg,3,2,0
