user_id:ID(user),name,review_count,useful,nb_friends,fans,friends
FlXBpK_YZxLo27jcMdII1w,Mallory,1158,3875,68,102,"['E4ptx5HC4y-XNdWxgJMZeQ', 'Bq-BIdYrWloJXq6v6v_iiA', '_BcWyKQL16ndpBdggh2kNA', 'wWa9X07Cq8EVaqJrA5QKyA', 'UJEjJgi1xpmLR4b3J8fn2Q', '2OiyOHo7CQY05bFwY55HjA', 'pPLZVbmjcG7OPIbmR1q8JA', 'ie9VaHvAaQgjMJP3Gn-AQQ', 'NNgQ8fV5ARQgHw-Ob7l50A', '5G2IF0VIN3Brl-m45QDXsA', 'UiRx8jyS6H957ItwFsP2nQ', 'Oi1qbcz2m2SnwUeztGYcnQ', 'uIKD7cJF4ZWkicin2ulWPg', '-G7Zkl1wIWBBmD0KRy_sCw', '1wE7oHKgNOLPM0QWS3jm9w', 'Sb4aEQHKeVLxHnQpKdETGw', 'z02XKjGqJMONH59_lUHlTQ', 'RKULSOrIvvYpDmtuYXEXzA', 'p7OZx3RIeJPxSM4hP6wqEA', 'GcdYgbaF75vj7RO6EZhPOQ', 'xxL-DwwdT5VGvss9mCzOGg', 'TR7ezcRznfr1Jif7euZZJg', 'mzL0zHFGyd9866OUljq49g', 'gv0coNUFY-fibRwP8IKqPA', 'GjVo48jr63RsTg0uwrdkWw', 'oknU9tuT6R16XlolOBnWHw', 'v4KYRLFGmeqwlntnDbJ4Uw', 'j-4A4PnrKGCyjVgkb598ng', 'B9iPTih0dmpZn6fRyZnLLg', 'GG0mFsEXb-02_dzFPqRV1Q', 'dqucQwA-CHWhUczwqIxKKg', 'rKGTBWaFgu8a60DFqeK3Fg', '135DbbQnr3BEkQbBzZ9T1A', '1vh3MGM67d8HG2ZrkQfOXQ', 'Qj3D2t1AeMIDGPbQtazguw', 'BmVwbsL8l0imz4slonyMaA', '6Yy4vdVpfmy19SigDdVZtA', '0_NbnQy2AwOUDtDUr4uDTg', 'RCXX__k3R2Zf1kzmTpopWA', 'zUk_Ww2q1At1QSyRbUjIGQ', 'jEcSGHkE31zEGt7p_8Mbkw', 'rm8Bxd7PE-SstVvqXl1KJg', 'UsZGD3uzMxwv0Klvs89fww', '8wQIoFapkegkC5fcVYg_Iw', 'KeuhteHe76DxDlXnkWoDwA', 'qEQob9pzNanp9BZbCiUUwQ', '0kPfZz9R1_0f7vYSXglF8Q', 'PCLFneuAC0QNr_6aK4ntKQ', 'GfI-d9mQePFA2PvhAd4WGQ', 'Wmux4GgQkNBGz4mb0BBT3w', 'AvGJVv7Z3a0q1MJT1Ykd0w', 'EOajY1L3ole3gLTCZ2xw1g', '_hPjqzQDiyw1-4U_IAETpg', 'LR5KLo9TkFbuLTUnQXz0xA', 'gWZETLPu_ihAtLOYtrm0mw', '6Mv-qMJyxSokCu8YFM1o0A', '61FNJUiDqXReViksOYiILQ', '_iHbovM6oCm3fTu8ZqTx5Q', 'PJLzbA6p2brE-jJYJ0fl8w', 'fCvMnJU1Z-XhAjKg99wK3Q', 'ET_Y-OeNxvSyTJAxJfE90g', '6pbNMgTnSYrtPHDN07IXwA', 'DgC8Z8VmSAlWZpsc_XjbqQ', '_sZ6KsJyDRvaTBRZY9Welg', 'K17847uudqPFPIjSPgxs2A', 'NMOxipsnXc6olWdHYzXiYA', 'XEwEdPIjryudxfU098wapg', '6kJFLAHV-tNsBEZaRTqEWQ']"
p3heVCnq3M0H2LMxIuuc5g,Andreas,1178,2428,21,95,"['0V4Ra6jCmSAgFtCiORr4QA', 'ScVD2Al7THJhOpQv4KJlFg', 'wZPizeBxMAyOSl0M0zuCjg', 'zUKeZNu4tCG56xjwWH54Vw', 'hlPOotTeYCyd5TQAKpv5LQ', 'USZx-55MA2-lG2hBu6PWJA', 'SAW7AB1y0lJXMHWD5V8vZA', 'F_JPU4dW3V8fd9o9cg4tTQ', 'p7OZx3RIeJPxSM4hP6wqEA', 'lpQq1BA8QJpEp4f6fAt5Tw', 'Hi10sGSZNxQH3NLyWSZ1oA', '-FZBTkAZEXoP7CYvRV2ZwQ', 'ACwBMSJzgW6vOvV7vOrk8Q', 'u8WIVYVQxiAFJWLdjJNkIQ', 'Oi1qbcz2m2SnwUeztGYcnQ', 'D5uMny1pAVWhNGDvFDPp8g', 'JK6Wh3CVFPNLDouVhdwXlg', '135DbbQnr3BEkQbBzZ9T1A', 'sYzWI7uUvEGM9G8EDrT6zw', 'RNzqCFcPkIXPf47jq_8s7g', 'jtkXg-OITT1Wvq0jCpLudA']"
lT0jFHCIloX3bnF5eu0ERg,Mikey,262,812,24,44,"['wr4Pzk2XaDpGDpm5BbOOUw', 'exDOIbSQ2S5hSwewrs1MVw', '6goQm14lgTleJyAv0-pd_w', 'S1bcv4QpwW7Ysy0T9edlOQ', 'alujq4MEiT1IWX6EfKMjyg', 'y3Wtx1pOvTiqsJRkjceXiw', '6WG2IGTVr-xKn0pYQZJGjw', 'XQk-XZKwNim2fsc8_LHksA', 'AvGJVv7Z3a0q1MJT1Ykd0w', 'NNgQ8fV5ARQgHw-Ob7l50A', '_BcWyKQL16ndpBdggh2kNA', 'KhhlZrnwPbJsgLN5tNrIFQ', 'EVHSSua7Oj_cL9DrPyYl-A', 'ryisT19-tzvMyVVi0iLvwA', 'mzL0zHFGyd9866OUljq49g', '-iidloktekXhKlhoyYFgTw', 'NGINGR70QaEmPJd8yL0dZQ', 'wWa9X07Cq8EVaqJrA5QKyA', 's-xVBnGjW1U4iqbTJRSu7Q', '2jv_2BgGoGUNe9M88hMQaw', 'us_egJTmllVdr8fie6LCYg', 'Oi1qbcz2m2SnwUeztGYcnQ', 'finFpri_4GmF3qi1hwgBLw', 'sppG3hwAzwwutTy6vcp4Rw']"
rlDDkE6G-nMO-z0hNqekzA,Brad,1403,3782,3,191,"['RKULSOrIvvYpDmtuYXEXzA', 'Oi1qbcz2m2SnwUeztGYcnQ', 'Ebv3Bbjl4f19RM9ZiPqWvw']"
SNMkSpTy6buAfhKx6NSNJQ,Ted,84,44,0,2,[]
KmUFaI21IQfQWajv3BrEgw,Timothy,79,78,0,4,[]
EQSHAfMrLKqYK0zLx_01yw,Wayne,315,391,1,15,['wZPizeBxMAyOSl0M0zuCjg']
SdlozylmEKkBW910mGw1dQ,Michael,90,191,10,5,"['S1bcv4QpwW7Ysy0T9edlOQ', 'O3c9NBYs7yWJTHXbGVSNDw', 'gZN4aYXU2zQVAkS81Eeg4Q', '6htv95HNSKIJc9wtFO0eiw', 'Oi1qbcz2m2SnwUeztGYcnQ', '_MZgpTdm-0HoTl6y9rVHgA', 'eECRMFXfGd8kVM2XAtMr0A', 'vRH6s_uViS8RWepa5ow8rw', 'pAL87DkCLBtOCjKcGzZiEQ', 'jk5dcB_MfWglVdc4ILfWkA']"
6Mv-qMJyxSokCu8YFM1o0A,Jason,202,586,229,48,"['RB1eNPEDYtrH_azM46IgUA', 'Pq_okYAHQMxr0pxo_A2KDw', 'gRc5j1p7yGmcF7B5ivCkvA', 'ZJF0_0NvbZZxJOBE411KFA', 'Oi1qbcz2m2SnwUeztGYcnQ', 'dF9DauP27z5pZRns-AGcPw', 'y3Wtx1pOvTiqsJRkjceXiw', 'u9qhYrSC-AVPXgvrLHeQZw', 'Ph7YqjVrt9Xp6iDZwen1Fg', 'XQk-XZKwNim2fsc8_LHksA', 'mzL0zHFGyd9866OUljq49g', 'lRRuTimITgwzoXLIM3g9qw', 'tx7RTGrlLKBG9c93lnio5Q', '_7VEyrZ5gERe8sRRhqWGpw', '36rYo-dZTwy8LUlmimgdbg', 'oFlWg-zKdBcCFbPh-km_cQ', 'AvGJVv7Z3a0q1MJT1Ykd0w', 'Jtfz1WbIB_FtYDkO3MtRXg', '12Ausq6GYE7fkmP6RYBMVg', '8Mf7EsRxi0pYqwrnhoLlFw', 'ah4Sh1Rf7ygJINQlk6MyWg', 'plaAwbdAV_kua1K2ztZHVw', '7LmJ87EijrHcoYRu9WgoHg', 'hVPyu7QWaSQgOlz0rppmkg', '46Wi08T5D3phf3SMgi7U3w', 'x9rkVoNB92HR_bFOe6MFTQ', '7Swyec_XWQUSuPWDdfMiug', '170h4iUYltfBW76EYoOjhA', 'ydR3WlSlGEB4kvonzOKr7Q', 'a6eqTQ-_qCosBbbylKzVxQ', 'ybIoXWnrkfC12PJKTs7pJA', '-ne-7caCLAk2j3kD7tzBGw', 'zUk_Ww2q1At1QSyRbUjIGQ', 'uzK-HIiE07VVW34yrsxsmA', 'V2s2VCuegQzRvI0DXWk6dQ', 'uZzs_KFzSDFjpyVLyl7Pqg', '_BcWyKQL16ndpBdggh2kNA', 'gZN4aYXU2zQVAkS81Eeg4Q', 'nzA9fuw_ggpl-_zzYuZVsA', 'TwVexh6pnRrUJ-PxH6YxPA', 'Zu4sWIYqvrixngzqo5qUkw', 'wWa9X07Cq8EVaqJrA5QKyA', 'HigkMf3t7YE_X0D49Vd7jQ', '8wQIoFapkegkC5fcVYg_Iw', 'cO0sWpjjSyIqngT2U4oZ9Q', 'dDW22Wf6a0S7FyGGSpQQDQ', 'OHBQQGszl8bhxiZV8DMLtw', '3PB1TY8e8NnnHBHTb96p7Q', 'exDOIbSQ2S5hSwewrs1MVw', 'Sf_zGR8Lu9kf9VYn0tw1CQ', 'gBpxjo01cpY_5stvzru46Q', '6WG2IGTVr-xKn0pYQZJGjw', 'KhhlZrnwPbJsgLN5tNrIFQ', 'FWRwckNSS9Uc4FLfpDPlMA', 'kjZtjQkguETdO6etSfTc0g', 'u8EgqDkF24x26DCQA6KYQA', 'X-8WUdJ1hYidYXQygzTEBw', 'y5qEpAfJQaOjjG8ZJWrp6w', 'MdUimpfJQHijcy1DZu-r4A', 'NNgQ8fV5ARQgHw-Ob7l50A', 'FOC5dArAp-ZPzMsJLYoZDQ', 'brJxAk1YuvfEWOqEpUkyFg', 'rmQnwbXnCINO0LBEe0ir2A', 'VRkv17cgz3qDw_6XbqwyIg', '0Cwus8T5TL7AqKa3iAqyFw', 'Wshkpj8aHWuzIeca1QxWTA', 'QMhZmSiVpVntaFi0igotWg', 'zfD3xhVNkGJs-AOOSslqtQ', 'HZRfI9weev2Vr_w0jPF8-Q', 'fYB4nPD2Y0uXXpVo20ZrNg', 'aToXreIHebl82eiRptU1-Q', 'Zu0XNq8YnVBNFfRXuv727A', 'g97nuwbW7e1IGcXTS5pFmA', 'kulfCWCtkSs1tvfArXLDmw', 'Gsir1XGqHWH0bofE9mbutg', 'uIKD7cJF4ZWkicin2ulWPg', 'sGaoPWB_p1aOm5z9cnV3Aw', '0efhiL1BfEuRKyQT8VXuLQ', 'bBd8sOgkhbaEeZHjczV8ZQ', 'doyL19HD7MrVF-6n0CgCTQ', 'apmxX_dfEdCFX8D0cjgcFA', 'mcYVFo5w-IXERIskqvPIkg', 'GcdYgbaF75vj7RO6EZhPOQ', 'f1I3wxxzB_3aNoIrJ-IHRQ', 'Dn9WngLhC-utqIS07IlP2A', 'EVHSSua7Oj_cL9DrPyYl-A', 's-xVBnGjW1U4iqbTJRSu7Q', 'OLGQ7alK4VKl3YdQk6UF5g', 'Lrk7Q6eJcu1nyDdW0SMiKw', 'AEAWnaFdTMCkpThPV__rDA', 'ozUHEpWDfRn7IKqluK503A', 'a0RJXCuppK9oCKFJx1SHzQ', '-CTVKe6KxXl2hPjFKHhxaQ', 'QZ-fvDutKwGbTDl5_nm67Q', 'jk5dcB_MfWglVdc4ILfWkA', '8EMU7d4pCkdqUnvlIW40CA', 'ACEaoMHDctUtVyY55yBpzQ', 'jFa0AJhrOYS4D6vedbIVrA', '0_NbnQy2AwOUDtDUr4uDTg', 'UiRx8jyS6H957ItwFsP2nQ', 'KP0VYQeeJ8oNOY4xYNSnVA', 'X7cade4By6ENDk54g7XRtg', 'T6TInNEhz-qm5tT_ZjQEoA', '_hPjqzQDiyw1-4U_IAETpg', 'TR7ezcRznfr1Jif7euZZJg', '-G7Zkl1wIWBBmD0KRy_sCw', 'KZXdbIgrNQ9j6-DMI1_1rA', 'wzyGNvArcpUjZauRWFrKHA', 'LWuQdBn6vp0BFQiR2KEvbw', 'dGni31SIdODnpG2RHG8qDQ', 'B9iPTih0dmpZn6fRyZnLLg', 'dcQdi1bLhOKt8YH-ocHiag', 'L0M27YRJfHi6bx75X_o-cA', 'HBLDsdGpWd13cnu6hoeR5w', 'itcyGJsassJ0iutr0gBMjg', '8tG-VOcqZctOrhmhGIhsTg', '508Y2A3yYQOyGaMDUYFXQQ', '9CuMQfuXEN6J07UhjQBo2g', 'Hm0diOkWwpo9zotlJlqMUQ', 'UsZGD3uzMxwv0Klvs89fww', 'EOajY1L3ole3gLTCZ2xw1g', 'v4KYRLFGmeqwlntnDbJ4Uw', 'CiFD2FUUP7HjzYqAC7owog', 'wntGyJSD2boI8mx562Sumw', '1MwoiUajN2l54d4K9uTycA', 'fGknxbS-L536ahwrsT_-ig', 'LqJP7MLze8X0cAHRwuGQvg', '_muhtS8ZFnV61s7Q4JXDwQ', '83o_aztUMOgK3Os-H9LVEQ', '61FNJUiDqXReViksOYiILQ', 'EfdJfCzZrvUI9v-bI0gv2w', 'PCLFneuAC0QNr_6aK4ntKQ', 'zUKeZNu4tCG56xjwWH54Vw', 'V-Tv_2hv1Ag3wQrqOpVnEQ', 'oewf1Kr1M7MGqPXzi-zzCQ', 'tYe3wHZB77lCG4ThTJ3gRQ', 'MEgTog8Eot2kupiPE_1pmA', '2OiyOHo7CQY05bFwY55HjA', 'u1gUbwyeBe8mtV97hZyImg', 'VU_iMC9xrM3PvobEAZhTHA', 'XuaqlmZdRldcw97I_TtX9w', 'SaYctOj-v2LNNkD4EXtZUA', 'nVSWhxT4FKDV4krM6i3sNw', 'ow-Xzd5e8gMmHG4Du5SBQA', 'vNkhTRxSnpLUYi0zRSt30Q', 'Dn-rj7uWr9wpLJutfmRvqQ', 'LHZPEle8JsB_gOuvniK_9g', 'ZVJvlDWkmxtIsxISJgNuvQ', 'YjQAF3_GvXKFCYxLNCPUbw', 'UJEjJgi1xpmLR4b3J8fn2Q', 'NuQTNSduEwOEAjF9kxow3w', 'kauJmG3ZiA-m5u0nPrjb4g', 'FlXBpK_YZxLo27jcMdII1w', 'O3c9NBYs7yWJTHXbGVSNDw', '9bTBW_64NMXnRMmgpnOn_g', 'a4mO387_O77ebmv8AlQB3A', 'MuQhiK9Z7xIymRRcxJMojQ', 'eopmkPjbMQz9uh1hnZ8nhA', 'Hi10sGSZNxQH3NLyWSZ1oA', 'QDrwZNTyOoGbgd68TVK5tw', 'RVALk-GeKd504Ci-vGSTrw', 'wtn0vgUqdQeiydhg6mvSJg', 'bon8_JZj5clcxf6weJ7nrw', 'qbFaJSmfXjxJKUF_k8HaIg', 'EQpFHqGT9Tk6YSwORTtwpg', 'WlgB9SAzYAyHEAlawc27xg', 'fn3Wim-2j042IEDe6VhJFQ', 'DDJliZbj8VYfwikMQWbrBA', 'HW-QgyCq4DzUQCFRaYn6Fg', '_zBDCYrhs-zZTpbe1ANEtA', 'ukAPebqSe4pxb8oH_oKx2g', 'aNu11OSW0g_hVHrcLiJwmA', 'NqZJMXmwEtirJvx-qpyLmQ', '_sZ6KsJyDRvaTBRZY9Welg', 'q4-Nvtr-FlHxAZu66vm-ig', 'WDrVbBxsNZt-0ytEyUAaBg', 'ffpbeOVa7pPtbEK964fJTA', '6pbNMgTnSYrtPHDN07IXwA', 'ggYC7pgQ83A5ymBuCnB-vg', 'DU4u9FHg-Ns8nTUg8rTTAA', 'LnZUtFx6qTWs8NV6lAARxQ', 'rjDuYaK41di3_CKioCHXLA', 'GLa-9-IU5EuLt5W8VWQDAQ', '9lcq01JUhRY2yW8AxU3TIA', 'cUB2WhICFuSe7DwXAIoo0g', 'Iw2yGSfnlhuxOTSvF2zKpw', 'IH0ToaZ8hJXO2pVieN7dpQ', 'CMZDABnxD44sGlCPekFu3w', 'BmVwbsL8l0imz4slonyMaA', 'MHtFneReddAALmcgRYTlYQ', 'w_ulWOjbIYa0seIc87wkdw', 'ryisT19-tzvMyVVi0iLvwA', 'hN1wqClm2da0dK8JBGQB9A', '7ZauzmeTHuR-8FqnmJbOtA', 'M4t4iuq_VtheOHSr0FNlUg', 'E4ptx5HC4y-XNdWxgJMZeQ', 'NMOxipsnXc6olWdHYzXiYA', 'PR7XS6OA-6ylu8sLGObUsQ', 'rm8Bxd7PE-SstVvqXl1KJg', 'wnlT2Jfzu6vvtSzSWrCV2g', 'wUTjHpPAs6EWFZtMfEQUiw', 'SeWsQoYPbQuMAqfRNNS6Jg', 'DgC8Z8VmSAlWZpsc_XjbqQ', '1xFpt3S7c-8wkE18oG6QqA', '9GGqWO-WRqMoPdf9w8luNw', 'RhctH2CY3WDimZHTBEibcw', '8ybqiIIq9AWe4AmrQEq8qA', 'dyAaNxc4QGNxOIYz5uSy4g', 'e1dYw-1Km6IAwXlOLIMAeg', 'rkxGrjk2WeAT5ZMfChT3kw', 'wvr_AOEELJRmA1h3UCo6Hw', 'kTpsjDUhl9BlRl0FVuNreA', '4WHitFIWTTmj8gE--7GyoA', 'rwvss28DqeYfn1B_SAY2pg', 'bakuwq8OlXnDmClG4KWoeQ', 'Ky9eX1bBv1GddkSrXr-tPg', 'GfI-d9mQePFA2PvhAd4WGQ', 'vmUqcqMjlWoBM6qfmUXgyQ', 'M5SNo-S6p-oPzfDhIQkbDA', 'YftKeBGd7sZNNqQaC5JK2g', 'vFd8aBLg1kFcd0kCkoi-xw', 'vNviupO1hQPaCaaeWM6wnQ', 'DDItoaNRmJJYrhJGz4ZJ3w', 'OG1plHx9jfsrojJ7qrN5TA', 'ZWtVGHbV5TzI307iMnEwew', 'zrESudirjip-s8wxxAB0xw', '7b1BaT-jf7wNnM5pxE-7kg', 'scMLUgV1SzTe9TjBBuf3tg', 'oR5az_eNCnfN7e49H3ONhg']"
CHeMEder5ijEoCPLWjto_Q,German,222,206,24,4,"['jk5dcB_MfWglVdc4ILfWkA', 'PAUaFfDdR9t4OKjrJsuXNQ', 'OIl_ZSc0rDE8iphiAjS-xQ', 'Oi1qbcz2m2SnwUeztGYcnQ', 'jFa0AJhrOYS4D6vedbIVrA', 'TR7ezcRznfr1Jif7euZZJg', 'b1mfXiWtmITKbzkjtVUxBA', 'owQqWfiEnsHGJIcrzDJ_Xw', 'x1_sp_rHxZtI8VLX_IF5cw', 'RB1eNPEDYtrH_azM46IgUA', 'K17847uudqPFPIjSPgxs2A', 'wWa9X07Cq8EVaqJrA5QKyA', 'IP8S-BLHs8-uRb20mwJFvQ', 'mZHk_DPbeUTQBZOBOyoqlA', 'RKULSOrIvvYpDmtuYXEXzA', 'DDBM1aIU5t9JfwjwQRk1Sg', 'W-jxlh7yj4LQ3ETkFK2_tQ', 'qIVLLE6twbV_33WpiGIzDw', 'cP86_UM0ZL3s5yTmC0R0zQ', 'yCGd3JQ8v4ZvH1BFh2pWSw', 'v4KYRLFGmeqwlntnDbJ4Uw', 'NMOxipsnXc6olWdHYzXiYA', 'XzpJ4uHkxARCFQiZ9bffyg', 'qjX5HMCIG3T_CahlAep93A']"
00njy47jpw8fW40DOcrEew,Paul,769,409,1,19,['EiT_pSuIb08oRn4CfwfMJg']
