business_id:ID(restaurant),name,address,city,stars,review_count,categories,RangePrice,Ambiences,Nb_Ambiences,Nb_categories
Wz687hCcjVyHTCP-jd6U_Q,Gyro King,4130 Ogletown Stanton Rd,Newark,4.0,61,"Restaurants, Mediterranean, Greek, Moroccan",1.0,['casual'],1,4
imCIha88DmlxaWpXScRkZw,Buffalo Wild Wings,501 Stanton Christiana Rd,Newark,2.0,41,"Nightlife, Restaurants, Chicken Wings, American (Traditional), Sports Bars, Bars",2.0,"['trendy', 'casual']",2,6
0CeoONLXqseUxPdGerefOQ,Mexican Post,3100 Naamans Rd,Wilmington,3.5,131,"Food, Mexican, Breakfast & Brunch, Restaurants, Desserts",2.0,['casual'],1,5
DoHkrJJVPffu924i6MLtcg,Applebee's Grill + Bar,1600 Rocky Run Pkwy,Wilmington,2.0,46,"American (Traditional), Bars, Steakhouses, Restaurants, Sports Bars, Nightlife, American (New), Fast Food, Burgers",2.0,['casual'],1,9
j7LZM6rf4Bf33exo6XXKGA,Drop Squad Kitchen,928 Justison St,Wilmington,4.0,282,"Soul Food, Vegetarian, Restaurants, Ice Cream & Frozen Yogurt, Vegan, Juice Bars & Smoothies, Food",2.0,['casual'],1,7
RLB-RxkiAcY4pwjTYUzpEA,Osaka Express,23 Penn Mart Ctr,New Castle,3.0,13,"Restaurants, Specialty Food, Japanese, Sushi Bars, Food",1.0,[],0,5
bS2clitvOuAuxFKxA0YnXA,Friendly's,2670 Kirkwood Highway,Newark,2.5,12,"Food, Restaurants, Burgers, Ice Cream & Frozen Yogurt, American (Traditional)",1.0,[],0,5
71UVaCN8AtyovlqoS0Hixg,La Tolteca - Wilmington,4147 Concord Pike,Wilmington,3.0,201,"Latin American, Mexican, Restaurants, Tex-Mex",2.0,['casual'],1,4
JaJDxNxLsV4h_Nkt7HsMAA,Goober’s Diner,1203 N Lincoln St,Wilmington,3.5,34,"American (Traditional), Sandwiches, Salad, Diners, Restaurants",,[''],1,5
7sdNASlBZhZMQalQUKB4ug,Chili's,425 Stanton Christiana Rd,Newark,2.0,20,"Restaurants, Tex-Mex, Nightlife, Bars",2.0,[],0,4
Rgp0ZBmxRjf0pqqVnvzm8w,Cafe Palermo,3612 Miller Rd,Wilmington,3.5,21,"Italian, Pizza, Restaurants",2.0,[],0,3
jWmg60gRRnNhaHQyc2W8Og,OMY Smoked BBQ,"4737 Concord Pike, Ste 810",Wilmington,3.5,9,"Restaurants, Filipino, Barbeque",,[''],1,3
bn0XzKxBRBWvnHUMg5cz6g,Red Lobster,"1249 New Churchman's Rd, CENTER POINTE PLAZA",Newark,2.5,59,"American (Traditional), Seafood, Restaurants",2.0,['casual'],1,3
dz3dov1RfT25X_StP__cdQ,Little Caesars Pizza,3613 Kirkwood Hwy,Wilmington,2.0,13,"Sandwiches, Pizza, Restaurants",1.0,[],0,3
7NZ8Uq7Xtx4i7MR--1IjNA,Tierra Mexi Cali Grill,"4710 Limestone Rd, Ste 200",Wilmington,4.0,62,"Restaurants, Mexican",1.0,['casual'],1,2
R36Rhjk95Jh70scUravEQw,Biryani City,270 University Dr,Newark,3.5,90,"Restaurants, Indian, Halal, Vegetarian, Pakistani",2.0,"['classy', 'casual']",2,5
L7wxBug8MF-Ag-u43DkQpg,Cactus Cantina,211 W 9th St,Wilmington,3.5,23,"Mexican, Restaurants",2.0,['casual'],1,2
FtN_ctIlpuTcAInNIMiM1g,Taqueria Jalisco,1722 W Gilpin Dr,Wilmington,4.5,16,"Mexican, Restaurants",,[],0,2
DCJefHxEStVHnX8acaq0xA,Jeenwong Thai Cuisine,3 S Orange St,Wilmington,3.5,20,"Thai, Restaurants",1.0,['casual'],1,2
jwp7_9S5IslgXnA7udfkYQ,Taj Mahal Restaurant,2314 Carpenter Station Rd,Wilmington,4.0,70,"Buffets, Indian, Seafood, Restaurants, Halal",2.0,['casual'],1,5
qwIF7ZBgyP01Cdt53aYS3w,Burgers by Wildwich,2308 Concord Pike,Wilmington,3.5,10,"Event Planning & Services, Food, Burgers, Restaurants, Caterers, Food Trucks, Sandwiches",1.0,[],0,7
8tccha-xTkuNLiPfJYACXQ,Market Street Grill,4304 N Market St,Wilmington,3.5,9,"American (Traditional), American (New), Soul Food, Restaurants, Breakfast & Brunch",,[],0,5
mnyk_gnb60vFB2o6Y8c2Gw,Rocco Italian Grill & Sports Bar,701 N Union St,Wilmington,4.0,87,"Nightlife, Sports Bars, Bars, Pizza, Italian, Restaurants",2.0,['casual'],1,6
P7p-rYAkkOnPURxXx3Tg8g,Bella Luna,729 N Union St,Wilmington,4.0,17,"Salad, Pizza, Italian, Restaurants",2.0,[],0,4
N8NB7lMryKMMf6SJUvzYVQ,Tony's Cafe,366 Possum Park Rd,Newark,4.0,66,"Pizza, Caterers, Italian, Cafes, Restaurants, Event Planning & Services",1.0,['casual'],1,6
z9xBQXT6Ru19ySOjdGDIqw,Dunkin',701 Philadelphia Pike,Wilmington,3.0,9,"Bagels, Donuts, Restaurants, Food, Coffee & Tea",1.0,[''],1,5
pOCjLcWQskQjRPi6zdLvAw,Centreville Cafe,5800 Kennett Pike,Wilmington,4.0,35,"Restaurants, Cafes",1.0,['classy'],1,2
OwBgQo86CL2GmGX0OIUEEw,The Cheesecake Factory - Newark,350 Christiana Mall,Newark,3.0,263,"Food, American (New), American (Traditional), Restaurants, Desserts, Seafood, Salad",2.0,['casual'],1,7
SwDn4LYC7uzQMmIz8RMBBg,Corner Bistro,3604 Silverside Rd,Wilmington,4.0,200,"American (New), Restaurants",2.0,"['classy', 'casual']",2,2
leBpyQruds138tREAfRvzA,Libbys Restaurant,227 W 8th St,Wilmington,4.0,47,"Restaurants, American (Traditional), Sandwiches",1.0,['casual'],1,3
gDc_CGQD__1IqL79TaUKrg,ShopRite of Christina Crossing,501 S Walnut St,Wilmington,2.5,31,"Food, Restaurants, Bakeries, Delis, Grocery",2.0,[''],1,5
prjS_8VAw65e32UtoCj5AA,Seasons Pizza,1524 Philadelphia Pike,Wilmington,2.0,28,"Chicken Wings, Restaurants, Pizza, Italian",1.0,[],0,4
4wvKerRd-Y88IX6E5lCArQ,George's Restaurant,703 Philadelphia Pike,Wilmington,3.5,19,"Waffles, American (Traditional), Breakfast & Brunch, Restaurants",2.0,[],0,4
CcxT3qxaAm9_3-q2h9zt_Q,Champps Restaurant and Bar,4737 Concord Pike,Wilmington,2.5,8,"Restaurants, American (Traditional)",2.0,[],0,2
15IzVzKuvUCrpM1AFvDT_A,Brew Haha,27 Trolley Sq,Wilmington,3.0,7,"Food, Coffee & Tea, Restaurants",1.0,[''],1,3
n7XtDJQVnxb1UzPPzlOlHQ,El Diablo Burritos,1826-1828 Marsh Rd,Wilmington,4.5,171,"Restaurants, Fast Food, Mexican, Tex-Mex, Tacos",1.0,"['classy', 'casual']",2,5
d6CkVTvgiU-U-kLR1Mj09Q,Taqueria El Amigo,224 W Market St,Newport,4.5,16,"Mexican, Restaurants",,[],0,2
ikqbPYXQNLIvfz0kymBnJA,Romano's Macaroni Grill,4157 Concord Pike,Wilmington,2.5,66,"Restaurants, Italian",2.0,['casual'],1,2
nHHOQf2pjLT5jUvkG-4DHw,Wendy's,4300 Kirkwood Hwy,Marshallton,2.0,12,"Fast Food, Restaurants, Burgers",1.0,[''],1,3
4orl8-9N6Opr9FJjpsSVCw,Padi,700 Lantana Dr,Hockessin,2.5,23,"Sushi Bars, Thai, Asian Fusion, Restaurants",2.0,[],0,4
r3dO-D1qFn4Jct7KDNvImg,LOMA Coffee,239 N Market St,Wilmington,4.5,143,"Coffee & Tea, Sandwiches, Restaurants, Food, Breakfast & Brunch",1.0,"['hipster', 'casual']",2,5
Wo1nGE9JL8U8MloV1OaiBg,Pupuseria Salvadoreña,101 Kirkwood Sq,Wilmington,4.0,29,"Salvadoran, Food, Latin American, Restaurants",2.0,[],0,4
vLiXVP1WHdilv13s5SnnQQ,Bachetti Bros,4723 B Kirkwood Hwy,Wilmington,4.5,24,"Sandwiches, Butcher, Meat Shops, Delis, Event Planning & Services, Restaurants, Specialty Food, Food, Caterers",1.0,['classy'],1,9
PEb_HioboxCfFONLZzVNTQ,A Ya So Nice Authentic Jamaican Food,165 S Dupont Hwy,New Castle,4.5,20,"Restaurants, Caribbean",,[],0,2
ZzCcljlsQco6WsRDGaV8mQ,New York Pizza & Fried Chicken,309 N King St,Wilmington,2.5,6,"Restaurants, American (Traditional), Halal",1.0,[],0,3
skT9ekzLdiQRg6Wo2OzMvg,El Mana Restaurant,106 N Union St,Wilmington,4.0,24,"Restaurants, Spanish, Caribbean, Puerto Rican",2.0,[],0,4
R1NlqZdqYbs-KXLPXROS-w,Lamberti's Cucina,1300 Centerville Rd,Wilmington,2.5,23,"Food, Pizza, Seafood, Beer, Wine & Spirits, Italian, Restaurants",2.0,['casual'],1,7
5xIcqp5q-6mw1FKaKpRCxw,Chuck Lager - America's Tavern,4500 New Linden Hill Rd,Pike Creek,4.0,132,"American (New), Restaurants",2.0,['classy'],1,2
EQr26hrk8cEYsZjaMVU57g,Kegler's,3031 New Castle Ave,New Castle,4.0,8,"Sports Bars, Bars, Karaoke, Restaurants, Nightlife, American (Traditional)",1.0,[],0,6
FhI8-M6EYtwfrerkWL_VMg,Vincente's Restaurant,5914 Kirkwood Hwy,Wilmington,4.0,79,"Restaurants, Food, Desserts, Bars, Italian, Nightlife",3.0,[],0,6
VKUUdRVElaufzQAI4OcxLQ,Semo's Cart,North Jefferson St W 11th St,Wilmington,4.5,12,"Greek, Restaurants",1.0,[],0,2
FoIzWtiwffKyfKJHsm7VKQ,McDonald's,4160 Ogletown Stanton Rd,Newark,2.0,11,"Fast Food, Coffee & Tea, Burgers, Restaurants, Food",1.0,[],0,5
prGQTaFLeso7Qkzy-lOz2w,Flavor Of India,2671 Kirkwood Hwy,Newark,4.0,25,"Indian, Restaurants, Food",2.0,[],0,3
2b-txFFWmKKq4AL-pnIxZg,Noodles & Company,715 Christiana Mall,Newark,3.0,36,"Comfort Food, Mediterranean, Noodles, Food Court, Chinese, Italian, Asian Fusion, American (New), Restaurants",1.0,['casual'],1,9
l0qTrHzfkquC144PkJh4Rw,Merengue House,837 N Union St,Wilmington,4.0,24,"Nightlife, Caribbean, Beer Bar, Bars, Latin American, Restaurants",2.0,['casual'],1,6
DGatNT8XO1aYuYVYGyWkPQ,Big D's Pizza,3634 Old Capitol Trl,Wilmington,4.5,9,"Barbeque, Restaurants, Pizza, Cheesesteaks",1.0,[],0,4
xHWi7ZQ0zlRoKWlfnmhOYA,Feby's Fishery,3701 Lancaster Pike,Wilmington,3.5,141,"Seafood, Specialty Food, Food, Restaurants, Seafood Markets",2.0,['casual'],1,5
Y9EfIbXryZVWA3IVx86bAw,Olive Garden Italian Restaurant,1279 New Churchman's Rd,Newark,2.5,72,"Bars, Italian, Salad, Restaurants, Nightlife, Wine Bars, Soup",2.0,['casual'],1,7
5oEyGDeqeXeMfFXZdevtFg,Okura Japanese Cuisine Restaurant,703 Ace Memorial Dr,Hockessin,4.0,61,"Specialty Food, Venues & Event Spaces, Event Planning & Services, Japanese, Restaurants, Food",2.0,['casual'],1,6
RO1LyRwH2eZT_eNUN0dC3w,J.B. Dawson's Restaurant & Bar,315 Christiana Mall,Newark,3.5,144,"American (New), American (Traditional), Restaurants, Nightlife, Steakhouses, Bars, Cocktail Bars",2.0,"['classy', 'casual']",2,7
rugDoz-A6vL-FG-8PbvOag,Brio Italian Grille,305 Christiana Mall Rd,Newark,3.5,221,"American (New), Italian, Gluten-Free, Restaurants, Nightlife, Cocktail Bars, Pizza, Bars",2.0,['classy'],1,8
BEbSlK67eM7YnE9O5R7cGA,Papa John's Pizza,2114 Marsh Road,Wilmington,3.0,16,"Pizza, Restaurants",1.0,[],0,2
1h-Irop_Rad5LB9EBf59SA,Five Guys,136 Lantana Dr,Hockessin,3.0,26,"American (New), Food, Restaurants, Fast Food, Burgers",1.0,[],0,5
70a-DEnbsZiYIjMaXnO8rQ,302foodplug,1805 Newport Gap Pike,Wilmington ,4.0,6,"Burgers, Restaurants, Food Trucks, Halal, Soul Food, Food",,[''],1,6
TwZnsqJCFncURCDQoEypSg,Joyful Garden,829 N Tatnall St,Wilmington,2.5,34,"Restaurants, Chinese",1.0,[''],1,2
J1vj7-l7v4jYXxSR6ffPkA,Kyoto Japanese Restaurant,4563 Linden Hill Rd,Wilmington,3.0,51,"Japanese, Restaurants, Sushi Bars",2.0,[],0,3
eBo_ZnzWshp5Myx7ugbMhw,Terra Cafe & Grille,721 N King St,Wilmington,4.0,22,"Greek, Restaurants, Mediterranean",2.0,['casual'],1,3
4mEqLXZD6aU3ymapf_hbIw,Pat's Pizzeria,3604 Lancaster Pike,Wilmington,3.0,24,"Restaurants, Pizza",1.0,[],0,2
bKeKYs8NycSzIYvpT_6ncg,Greenhill Deli-Pizza,2501 W 4th St,Wilmington,4.5,15,"Delis, Pizza, Sandwiches, Restaurants",1.0,[''],1,4
YSJ2WaubNxMCnlNsZfIQbQ,Locale BBQ Post,1715 Delaware Ave,Wilmington,4.0,59,"Barbeque, Chicken Wings, Sandwiches, Salad, Event Planning & Services, Caterers, Party & Event Planning, Restaurants",2.0,['casual'],1,8
Lb5Gi0VnxwtFXk3sMTSMcQ,Fresh Thymes,1836 Lovering Ave,Wilmington,4.5,75,"Restaurants, Breakfast & Brunch",2.0,['casual'],1,2
oa4bCkow1hrF6pqQCT6EGQ,McDonald's,101 S Dupont Hwy,New Castle,2.0,15,"Burgers, Coffee & Tea, Restaurants, Food, Fast Food",1.0,[],0,5
e1D2n12gzzsyCdUdas5MKg,Crab Du Jour - Wilmington,2107 Concord Pike,Wilmington,3.0,8,"Restaurants, Seafood, Bars, Cocktail Bars, Nightlife, Beer Bar, Cajun/Creole",,[''],1,7
WjGfcajYECW1zEoinqpc2A,Panda Express,530 Jfk Memorial Hwy,Newark,3.0,11,"Restaurants, Chinese, Fast Food",,[],0,3
IzUXCIMWeocK1fJHdrgJgA,Naf Naf Grill,60 Geoffrey Dr,Newark,3.5,50,"Middle Eastern, Salad, Mediterranean, Falafel, Restaurants",,['casual'],1,5
oZfUOoDJnORwQrDTqUJ-NA,Mike  & Nick's,300 Lantana Dr,Hockessin,2.0,14,"Sports Bars, Nightlife, Italian, Restaurants, Bars",1.0,[],0,5
LZquQqjVqoWFhVUqfLxUKw,Valle Cucina,4752 Limestone Rd,Wilmington,3.0,75,"Steakhouses, Restaurants, Pizza, Italian, Seafood",2.0,['casual'],1,5
m5fKuw8ZMfYjJLtcISCORg,Noodles & Company,4737 Concord Pike,Wilmington,3.5,26,"Restaurants, Italian, American (New), Chinese, Comfort Food, Asian Fusion, Noodles, Mediterranean, Fast Food",1.0,['casual'],1,9
51Fo_uY52A5oaI8YTHU5yg,Trolley Square Oyster House,1707 Delaware Ave,Wilmington,4.0,172,"Nightlife, Sports Bars, Seafood, Breakfast & Brunch, Bars, Sandwiches, Restaurants",2.0,"['hipster', 'trendy', 'classy', 'casual']",4,7
XjaYTbAMsIOkofZJ4QSuJA,Sleeping Bird Coffee,3111 Miller Rd,Wilmington,5.0,8,"Salad, Food, Coffee & Tea, Restaurants, Breakfast & Brunch",,[''],1,5
sy7uEcDtctaeYqD7HGrPCg,Casablanca Moroccan Restaurant,4010 N Dupont Hwy,New Castle,4.5,102,"Moroccan, Mediterranean, Middle Eastern, Restaurants, Bars, Nightlife, Hookah Bars",2.0,[],0,7
L3CwFF0JhicaxVfWzzrEAA,Bonhouse Chinese Restaurant,4713 Kirkwood Hwy,Wilmington,3.0,39,"Food, Restaurants, Beer, Wine & Spirits, Sushi Bars, Chinese",2.0,['casual'],1,6
Qx6IaAjbIECWWaRuqjYMfw,Panera Bread,5619 Concord Pike,Wilmington,3.0,66,"Salad, Food, Sandwiches, Bagels, Breakfast & Brunch, Restaurants, Soup, Bakeries",1.0,['casual'],1,8
K3ZZua4ab6YLhPqZ_DEDlw,BBC Tavern and Grill,4019 Kennett Pike,Greenville,3.0,109,"Nightlife, Restaurants, American (Traditional), Bars, Beer, Wine & Spirits, Food, Sports Bars",2.0,['casual'],1,8
cbimTBHAiibDpq8O6mP4VQ,Trader's Cove Coffee Shop at Penn's Place,206 Delaware St,New Castle,4.5,36,"Arts & Crafts, Arts & Entertainment, Nightlife, Music Venues, Shopping, Cafes, Restaurants",1.0,"['intimate', 'casual']",2,7
5QPZY59iu3a0C-jWsZR8ow,Charcoal Pit,2600 Concord Pike,Wilmington,3.0,214,"Restaurants, Burgers, Coffee & Tea, Food, American (Traditional)",1.0,['casual'],1,5
QOMipQ_Xd2ISvO0MvAS_xQ,Gaudiello's Italian Hoagies,29A Trolley Sq,Wilmington,4.5,105,"Restaurants, Sandwiches, Italian, Steakhouses",1.0,['casual'],1,4
jQJqbe8WXuQNKlUNXfpXmQ,Pizza Hut,1300 Veale Rd,Wilmington,2.0,8,"Restaurants, Pizza, Italian, Chicken Wings",,[],0,4
s-0tlWRv3QQnFEzs5CytRw,Shenanigans Irish Pub & Grill,125 N Market St,Wilmington,4.0,14,"Bars, Irish, Restaurants, Irish Pub, Nightlife",2.0,['casual'],1,5
-rf-o_H-3_6XUrSxOLRcpg,Chick-fil-A,4657 Ogletown Stanton Rd,Newark,3.5,32,"Food, Event Planning & Services, Restaurants, Desserts, Breakfast & Brunch, Caterers, Fast Food, Chicken Shop",1.0,[],0,8
JgYdYd7qXgFXVjGWFJOz1Q,Walt's Flavor Crisp Chicken,3612 Miller Rd,Wilmington,4.0,17,"Fast Food, Chicken Shop, Event Planning & Services, Soul Food, Chicken Wings, Caterers, Restaurants, Southern",,[],0,8
qC8Whdafj7-DQ29b7Rlcdw,Burrito Bandido,227 N Maryland Ave,Wilmington,4.5,31,"Mexican, Restaurants",1.0,['casual'],1,2
E9KNLJmufM-fFHV9xJSK4g,Papa John's Pizza,529 East Basin Road,New Castle,1.0,8,"Pizza, Food Delivery Services, Restaurants, Food",1.0,[''],1,4
tpJSzkIvZYvGJB7rekoGjw,Unique Chinese & Japanese Cuisine,1535 W 4th St,Wilmington,2.5,12,"Restaurants, Chinese",2.0,[''],1,2
T3EnbJYkiMHutSxh0asEfA,Tutto Fresco - Italian Eatery,514 Philadelphia Pike,Wilmington,4.0,71,"Venues & Event Spaces, Seafood, Event Planning & Services, African, Pizza, Restaurants, Italian",2.0,[],0,7
WXVb0_TPSNGjqRshykMY8Q,McDonald's,3318 Kirkwood Hwy,Wilmington,1.5,23,"Burgers, Fast Food, Restaurants, Coffee & Tea, Food",1.0,[],0,5
59RdMsr5iXwZnD_qlnPskw,DH4 Jamaican Cuisine Restaurant,10 E 4th St,Wilmington,4.0,16,"Caribbean, Restaurants, Indian, American (Traditional)",1.0,['classy'],1,4
dg3w68b9e4pJsdeCv5pHVQ,Wawa,1515 North Dupont Hwy,New Castle,3.0,9,"Food, Grocery, Restaurants, Coffee & Tea, Sandwiches",1.0,[''],1,5
NDk4qwpkU2npNZu742OdBQ,Angelina's Italian Grill,"1102 Baltimore Pike, Ste 101",Glen Mills,2.5,33,"Italian, Restaurants, Salad",3.0,[],0,3
v22_o4QdnXqLaXSO9MZE7Q,1 In Town,240 S Dupont Hwy,New Castle,4.5,10,"African, Restaurants, Food",2.0,[],0,3
lM5TtwwucIPIzEPeDqDaEw,L & G Southern Soul Food,317 S Dupont Hwy,New Castle,3.0,52,"Restaurants, Southern, Soul Food",2.0,['casual'],1,3
JJF7J3UXCNSwCXAP4LojtQ,KFC,112 N Dupont Hwy,New Castle,1.5,14,"Restaurants, Fast Food, Chicken Wings, Chicken Shop",1.0,[''],1,4
jXHjuZSgxAPCDZjxBXsPZg,China East,726 Ferry Cut Off St,New Castle,2.5,7,"Chinese, Restaurants",1.0,[],0,2
7T3curcaRIXUmbXZEE6lVw,Hong Kong Chinese Kitchen,1 Penn Mart Shopping Ctr,New Castle,1.5,6,"Restaurants, Chinese",,[''],1,2
I99hAdRjOW31DfHW6MUqwg,Capriotti's Sandwich Shop,2124 Silverside Rd,Wilmington,3.5,75,"Sandwiches, Delis, Restaurants",1.0,['casual'],1,3
eUes9qc-i7WMkUIdtddNDQ,Burger King,2802 Concord Pike,Wilmington,1.5,27,"Restaurants, Burgers, Fast Food",1.0,[],0,3
2UPOe4CTsy57JyBWCjNWbQ,The Reef Seafood & Steak Restaurant,2618 Carpenter Station Rd,Wilmington,4.0,121,"Nightlife, Steakhouses, Bars, Seafood, Restaurants, Sports Bars",2.0,"['classy', 'casual']",2,6
RjUlQqekSL14zu4rNOZuEQ,Jersey Mike's Subs,3250 Fashion Center Blvd,Christiana,3.0,19,"Fast Food, Restaurants, Sandwiches, Delis",,[],0,4
pn00KcFyvm88u7uwzka7cw,Taco Bell,116 North Dupont Highway,New Castle,2.0,17,"Tex-Mex, Restaurants, Breakfast & Brunch, Tacos, Mexican, Fast Food",1.0,[''],1,6
IHO1oAX0PrEQo5VYuipX7g,Culinaria,1812 Marsh Rd,Wilmington,4.0,53,"Wine Bars, Bars, American (New), Restaurants, Nightlife",2.0,"['intimate', 'classy']",2,5
8htTVv-lUyz2SUXKcwSC_A,Big Sky Bread Company,"1812 Marsh Rd, Ste 9",Wilmington,4.0,25,"Restaurants, Sandwiches, Food, Bakeries",1.0,[],0,4
LOYex5JW6KuH_4t332wzsQ,Kelly's Logan House,1701 Delaware Ave,Wilmington,3.0,69,"Irish, Restaurants, Bars, Cocktail Bars, American (New), Wine Bars, Sandwiches, Nightlife",2.0,['casual'],1,8
ULnAfyqr9dL2_yRsHdYFEQ,China House Express,1404 Lancaster Ave,Wilmington,4.0,11,"Restaurants, Chinese",,[''],1,2
4hWPnJWr1pJYOcI0CGrzWg,Green Room,42 W 11th St,Wilmington,3.5,86,"Restaurants, French",3.0,"['upscale', 'classy']",2,2
BJxoz5d_Z45JasgZ7o-5_g,Satsuma Asian Kitchen & Bar,1707 Delaware Ave,Wilmington,2.5,41,"Salad, Nightlife, Restaurants, Asian Fusion, Bars, Cocktail Bars",2.0,"['hipster', 'trendy', 'casual']",3,6
pcT9YZDxLYRriQhWz-PnhA,Hooters,2607 Capitol Trl,Newark,3.0,19,"Bars, Chicken Wings, Sports Bars, Restaurants, Nightlife, American (Traditional)",2.0,[],0,6
DB36BjmWWPkWqESu9tjIaQ,Ciao's Italian Grill & Pizzeria,200 University Plz,Newark,3.0,50,"Pizza, Restaurants, Italian",2.0,['casual'],1,3
MHCH84BAFfYXyY-NujHG7Q,Sonora at The David Finney Inn,222 Delaware St,New Castle,4.0,9,"Restaurants, Comfort Food, American (New)",,['classy'],1,3
gFOs5ho8kuPyYBdVkR3VHA,The Brasserie Grille,100 Continental Dr,Newark,2.5,10,"Food, Event Planning & Services, Hotels, Restaurants, American (Traditional), Breakfast & Brunch, Hotels & Travel",3.0,[''],1,7
NzuiDTVc1KOBPb-ZJgG2WA,Yatz's Subs and Steaks,626 N Union St,Wilmington,4.5,26,"Restaurants, Sandwiches, Cheesesteaks, Italian",1.0,[],0,4
u6J-aO61VRmS7NKeBzrSjQ,Buckley's Tavern,5812 Kennett Pike,Wilmington,3.5,219,"Restaurants, Bars, American (Traditional), Pubs, Nightlife",2.0,"['classy', 'casual']",2,5
2KnB5sR6QmD8YRcEGsa8ow,Dorcea,1314 Washington St,Wilmington,4.5,25,"Restaurants, American (Traditional)",,[''],1,2
mHwn3XzGpyTXAe167aHMyA,Royal Garden,3629 Silverside Rd,Wilmington,3.0,9,"Restaurants, Chinese",2.0,[],0,2
gkZ6iiEfnO7I2UzOHbkzrA,Ulysses American Gastro Pub,1716 Marsh Rd,Wilmington,3.5,248,"Bars, Nightlife, Breakfast & Brunch, Gastropubs, Restaurants",2.0,['trendy'],1,5
4EWOA4I8_oszeXs7_ejJWA,Avila's Bakery,1815 Lancaster Ave,Wilmington,4.0,7,"Sandwiches, Food, Bakeries, Restaurants, Bagels",1.0,[],0,5
CFBnmxqAm4vX6v4BFye70w,Banks' Seafood Kitchen and Raw Bar,101 S Market St,Wilmington,3.5,287,"Sushi Bars, Restaurants, Seafood, Cocktail Bars, Food, Nightlife, American (Traditional), Bars, Asian Fusion, Desserts",3.0,['classy'],1,10
y_ErDiWeXxyYcL1_U966qQ,Yi Palace - Wilmington,4435 Concord Pike,Wilmington,3.5,118,"Chinese, Restaurants",2.0,['casual'],1,2
LI1pBFuAuen2hD2a5rilug,Torbert Street Social,305 Torbert St,Wilmington,4.0,37,"Restaurants, Tapas/Small Plates, Speakeasies, Nightlife, Cocktail Bars, Bars",,['classy'],1,6
BHTpjNMdeja_cg9pRnRBOA,Kid Shelleen's Charcoal House & Saloon,1801 W 14th St,Wilmington,4.0,217,"Breakfast & Brunch, Restaurants, Gluten-Free, American (Traditional)",2.0,['casual'],1,4
CQgXWdtFDfshGMVpWqE15A,Cheeseburger in Paradise,40 Geoffrey Dr.,Newark,2.5,34,"Burgers, American (Traditional), Restaurants",2.0,['casual'],1,3
YiNkf4WpIwLjsJPmgUeCRQ,3 Stars Pizza,105 N Union St,Wilmington,2.5,28,"Restaurants, Pizza",1.0,[],0,2
rRWAgAsFhtXbhy8GoSt-TQ,Domino's Pizza,12 Polly Drummond Hill Rd,Newark,2.5,9,"Sandwiches, Pizza, Restaurants",1.0,[],0,3
sL_JrM7Llw5arZh0-JxZ2g,Zoup!,4715 Kirkwood Hwy,Wilmington,4.5,51,"Food, Sandwiches, Restaurants, Salad, American (Traditional), Specialty Food, Health Markets, Soup",1.0,['casual'],1,8
i8uaneoCO8Nd6FVa02PBLw,BarRoja,1709 Delaware Ave,Wilmington,4.0,27,"Nightlife, Bars, Cocktail Bars, Mexican, Tacos, Restaurants",,[],0,6
zfZvIjyu_hsnrnDcUZuBqQ,Pizza Pro,7313 Lancaster Pike,Hockessin,4.0,29,"Sandwiches, Restaurants, Chicken Wings, Pizza",2.0,['casual'],1,4
OfUF725s1RaoaEOPY3hwZg,Poke Bros - Wilmington,2117 Concord Pike,Wilmington,3.5,46,"Food, Japanese, Restaurants, Poke, Hawaiian",,[],0,5
Ds8E5RPjm2UHUemXJVTs3w,DECO,111 W 10th St,Wilmington,4.0,41,"Event Planning & Services, Shopping, Food Court, Restaurants, Venues & Event Spaces, Public Markets",2.0,['classy'],1,6
UVYxBJITEqiM1BJWbfUYMw,Papa's Pastry Shop,600 N Union St,Wilmington,2.5,9,"Bakeries, Restaurants, Food",2.0,[''],1,3
gHPS6jy5UzfVUDLUE74Y-A,Dunkin',4902 Kirkwood Hwy,Wilmington,1.5,7,"Coffee & Tea, Food, Restaurants, Bakeries, Donuts",1.0,[''],1,5
XivGJBspUK_LWVRyp96EBA,Crazy Bone Cafe,"3100 Naamans Rd, Ste 2",Wilmington,4.5,10,"Restaurants, Sandwiches",1.0,[''],1,2
_-pljHy_NUTTdd4dQBL-Yg,Hunter's Den Restaurant,3517 Old Capitol Trl,Wilmington,2.5,31,"Seafood, American (Traditional), Restaurants",2.0,['casual'],1,3
O-k86O0GnQgBn9KxUiE1iA,The Chicken Spot,204 W 10th St,Wilmington,4.0,11,"Restaurants, Fast Food, Chicken Wings, Sandwiches",,[''],1,4
52pgQaYBZx8axZK4mPn0Ow,UDairy Creamery Market,815 N Market St,Wilmington,4.5,36,"Coffee & Tea, Caterers, Sandwiches, Cafes, Event Planning & Services, Food, Burgers, Local Flavor, Restaurants, Ice Cream & Frozen Yogurt",1.0,[],0,10
taQYHTJVJsnguw_tfEBShQ,Eat Clean,225 N Market St,Wilmington,4.0,16,"Salad, Juice Bars & Smoothies, Food, Restaurants, Wraps",,[],0,5
QaPPKjlmCqX98J62Y-dlkg,Delta Restaurant,304 W 9th St,Wilmington,4.0,27,"Seafood, Sandwiches, Salad, Restaurants, Wraps, Breakfast & Brunch",1.0,[],0,6
